"nr_num_residents_proven","d_completed","cd_regio"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"2","2020-04-17","VLA"
"15","2020-04-17","VLA"
"36","2020-04-17","VLA"
"0","2020-04-17","VLA"
"13","2020-04-17","VLA"
"0","2020-04-17","VLA"
"1","2020-04-17","VLA"
"0","2020-04-17","VLA"
"1","2020-04-17","VLA"
"21","2020-04-17","VLA"
"25","2020-04-17","VLA"
"1","2020-04-17","VLA"
"36","2020-04-17","VLA"
"3","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"2","2020-04-17","VLA"
"1","2020-04-17","VLA"
"7","2020-04-17","VLA"
"7","2020-04-17","VLA"
"1","2020-04-17","VLA"
"0","2020-04-17","VLA"
"1","2020-04-18","VLA"
"8","2020-04-18","VLA"
"24","2020-04-18","VLA"
"0","2020-04-18","VLA"
"2","2020-04-18","VLA"
"11","2020-04-18","VLA"
"0","2020-04-18","VLA"
"18","2020-04-18","VLA"
"0","2020-04-18","VLA"
"0","2020-04-18","VLA"
"35","2020-04-18","VLA"
"2","2020-04-18","VLA"
"1","2020-04-18","VLA"
"14","2020-04-19","VLA"
"7","2020-04-19","VLA"
"5","2020-04-19","VLA"
"7","2020-04-19","VLA"
"3","2020-04-19","VLA"
"0","2020-04-19","VLA"
"0","2020-04-19","VLA"
"6","2020-04-19","VLA"
"0","2020-04-19","VLA"
"7","2020-04-19","VLA"
"14","2020-04-19","VLA"
"3","2020-04-19","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"7","2020-04-20","VLA"
"1","2020-04-20","VLA"
"2","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"11","2020-04-20","VLA"
"20","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"20","2020-04-20","VLA"
"36","2020-04-20","VLA"
"1","2020-04-20","VLA"
"6","2020-04-20","VLA"
"64","2020-04-20","VLA"
"50","2020-04-20","VLA"
"5","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"21","2020-04-20","VLA"
"0","2020-04-20","VLA"
"10","2020-04-20","VLA"
"1","2020-04-20","VLA"
"37","2020-04-20","VLA"
"0","2020-04-20","VLA"
"3","2020-04-20","VLA"
"70","2020-04-20","VLA"
"0","2020-04-20","VLA"
"30","2020-04-20","VLA"
"0","2020-04-20","VLA"
"19","2020-04-20","VLA"
"1","2020-04-20","VLA"
"3","2020-04-20","VLA"
"22","2020-04-20","VLA"
"10","2020-04-20","VLA"
"4","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"0","2020-04-20","VLA"
"2","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"10","2020-04-20","VLA"
"36","2020-04-20","VLA"
"0","2020-04-20","VLA"
"16","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"8","2020-04-20","VLA"
"4","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"18","2020-04-20","VLA"
"2","2020-04-20","VLA"
"0","2020-04-20","VLA"
"55","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"7","2020-04-20","VLA"
"0","2020-04-20","VLA"
"11","2020-04-20","VLA"
"31","2020-04-20","VLA"
"20","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"11","2020-04-20","VLA"
"18","2020-04-20","VLA"
"7","2020-04-20","VLA"
"1","2020-04-20","VLA"
"30","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"15","2020-04-20","VLA"
"0","2020-04-20","VLA"
"3","2020-04-20","VLA"
"9","2020-04-20","VLA"
"0","2020-04-20","VLA"
"47","2020-04-20","VLA"
"20","2020-04-20","VLA"
"0","2020-04-20","VLA"
"18","2020-04-20","VLA"
"56","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"40","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"5","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"2","2020-04-20","VLA"
"0","2020-04-20","VLA"
"7","2020-04-20","VLA"
"2","2020-04-20","VLA"
"9","2020-04-20","VLA"
"46","2020-04-20","VLA"
"30","2020-04-20","VLA"
"1","2020-04-20","VLA"
"23","2020-04-20","VLA"
"1","2020-04-20","VLA"
"18","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"2","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"55","2020-04-20","VLA"
"14","2020-04-20","VLA"
"4","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"3","2020-04-20","VLA"
"8","2020-04-20","VLA"
"0","2020-04-20","VLA"
"5","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"11","2020-04-20","VLA"
"1","2020-04-20","VLA"
"2","2020-04-20","VLA"
"10","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"16","2020-04-20","VLA"
"78","2020-04-20","VLA"
"6","2020-04-20","VLA"
"50","2020-04-20","BRU"
"4","2020-04-20","VLA"
"0","2020-04-20","VLA"
"2","2020-04-20","VLA"
"24","2020-04-20","VLA"
"0","2020-04-20","VLA"
"9","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"4","2020-04-20","VLA"
"0","2020-04-20","VLA"
"7","2020-04-20","VLA"
"2","2020-04-20","VLA"
"62","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"2","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-21","VLA"
"12","2020-04-21","VLA"
"1","2020-04-21","VLA"
"3","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"29","2020-04-21","VLA"
"8","2020-04-21","VLA"
"2","2020-04-21","VLA"
"0","2020-04-21","VLA"
"3","2020-04-21","VLA"
"34","2020-04-21","VLA"
"7","2020-04-21","VLA"
"1","2020-04-21","VLA"
"6","2020-04-21","VLA"
"9","2020-04-21","VLA"
"1","2020-04-21","VLA"
"2","2020-04-21","VLA"
"0","2020-04-21","VLA"
"6","2020-04-21","VLA"
"2","2020-04-21","VLA"
"13","2020-04-21","VLA"
"5","2020-04-21","VLA"
"8","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"2","2020-04-21","VLA"
"0","2020-04-21","VLA"
"38","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"4","2020-04-21","VLA"
"0","2020-04-21","VLA"
"20","2020-04-21","VLA"
"6","2020-04-21","VLA"
"8","2020-04-21","VLA"
"2","2020-04-21","VLA"
"9","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"7","2020-04-21","VLA"
"0","2020-04-21","VLA"
"11","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"58","2020-04-21","VLA"
"7","2020-04-21","VLA"
"80","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"13","2020-04-21","VLA"
"2","2020-04-21","VLA"
"29","2020-04-21","VLA"
"7","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"5","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"3","2020-04-21","VLA"
"0","2020-04-21","VLA"
"14","2020-04-21","VLA"
"64","2020-04-21","VLA"
"21","2020-04-21","VLA"
"23","2020-04-21","VLA"
"25","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"11","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"50","2020-04-21","BRU"
"0","2020-04-21","VLA"
"11","2020-04-21","VLA"
"11","2020-04-21","VLA"
"28","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"22","2020-04-21","VLA"
"10","2020-04-21","VLA"
"2","2020-04-21","VLA"
"53","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"5","2020-04-21","VLA"
"15","2020-04-21","BRU"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"17","2020-04-21","VLA"
"24","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"15","2020-04-21","VLA"
"0","2020-04-21","VLA"
"17","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"22","2020-04-21","VLA"
"0","2020-04-21","VLA"
"7","2020-04-21","VLA"
"0","2020-04-21","VLA"
"25","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"2","2020-04-21","VLA"
"0","2020-04-21","VLA"
"14","2020-04-21","VLA"
"1","2020-04-21","VLA"
"5","2020-04-21","VLA"
"0","2020-04-21","VLA"
"16","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"55","2020-04-21","VLA"
"32","2020-04-21","VLA"
"0","2020-04-21","VLA"
"8","2020-04-21","VLA"
"1","2020-04-21","VLA"
"33","2020-04-21","VLA"
"23","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"10","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"9","2020-04-21","VLA"
"0","2020-04-21","VLA"
"40","2020-04-21","VLA"
"0","2020-04-21","VLA"
"2","2020-04-21","VLA"
"4","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"8","2020-04-21","VLA"
"5","2020-04-21","VLA"
"0","2020-04-21","VLA"
"17","2020-04-21","VLA"
"7","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"24","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"53","2020-04-21","VLA"
"6","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-22","VLA"
"8","2020-04-22","VLA"
"3","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"23","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"2","2020-04-22","VLA"
"3","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"056","2020-04-22","VLA"
"52","2020-04-22","VLA"
"0","2020-04-22","VLA"
"2","2020-04-22","VLA"
"9","2020-04-22","VLA"
"2","2020-04-22","VLA"
"0","2020-04-22","VLA"
"16","2020-04-22","VLA"
"65","2020-04-22","VLA"
"2","2020-04-22","VLA"
"7","2020-04-22","VLA"
"23","2020-04-22","VLA"
"15","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"27","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"14","2020-04-22","VLA"
"17","2020-04-22","VLA"
"0","2020-04-22","VLA"
"2","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"128","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"2","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"37","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"6","2020-04-22","VLA"
"7","2020-04-22","VLA"
"0","2020-04-22","VLA"
"41","2020-04-22","VLA"
"0","2020-04-22","VLA"
"8","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"7","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"6","2020-04-22","VLA"
"13","2020-04-22","VLA"
"0","2020-04-22","VLA"
"2","2020-04-22","VLA"
"8","2020-04-22","VLA"
"11","2020-04-22","VLA"
"0","2020-04-22","VLA"
"2","2020-04-22","VLA"
"21","2020-04-22","VLA"
"21","2020-04-22","VLA"
"5","2020-04-22","VLA"
"0","2020-04-22","VLA"
"11","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","WAL"
"18","2020-04-22","VLA"
"5","2020-04-22","VLA"
"30","2020-04-22","VLA"
"2","2020-04-22","VLA"
"40","2020-04-22","VLA"
"2","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"10","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"25","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"2","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"27","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"11","2020-04-22","VLA"
"0","2020-04-22","VLA"
"8","2020-04-22","VLA"
"0","2020-04-22","VLA"
"11","2020-04-22","VLA"
"17","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"14","2020-04-22","VLA"
"0","2020-04-22","VLA"
"18","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"11","2020-04-22","VLA"
"19","2020-04-22","VLA"
"25","2020-04-22","VLA"
"56","2020-04-22","VLA"
"17","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"5","2020-04-22","VLA"
"0","2020-04-22","VLA"
"9","2020-04-22","VLA"
"29","2020-04-22","VLA"
"0","2020-04-22","VLA"
"11","2020-04-22","VLA"
"0","2020-04-22","VLA"
"4","2020-04-22","VLA"
"16","2020-04-22","VLA"
"1","2020-04-22","VLA"
"6","2020-04-22","VLA"
"22","2020-04-22","VLA"
"29","2020-04-22","VLA"
"5","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"4","2020-04-22","VLA"
"3","2020-04-22","VLA"
"0","2020-04-22","VLA"
"40","2020-04-22","VLA"
"2","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"11","2020-04-22","VLA"
"0","2020-04-22","VLA"
"20","2020-04-22","VLA"
"12","2020-04-22","VLA"
"0","2020-04-22","VLA"
"6","2020-04-22","VLA"
"0","2020-04-22","VLA"
"11","2020-04-22","VLA"
"0","2020-04-22","VLA"
"29","2020-04-22","VLA"
"0","2020-04-22","VLA"
"31","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"50","2020-04-22","BRU"
"0","2020-04-22","VLA"
"34","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-23","VLA"
"75","2020-04-23","VLA"
"0","2020-04-23","VLA"
"13","2020-04-23","VLA"
"18","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"56","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"21","2020-04-23","VLA"
"2","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"11","2020-04-23","VLA"
"5","2020-04-23","VLA"
"0","2020-04-23","VLA"
"8","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"13","2020-04-23","VLA"
"2","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"18","2020-04-23","VLA"
"4","2020-04-23","VLA"
"0","2020-04-23","VLA"
"11","2020-04-23","VLA"
"41","2020-04-23","VLA"
"20","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"2","2020-04-23","VLA"
"11","2020-04-23","VLA"
"2","2020-04-23","VLA"
"0","2020-04-23","VLA"
"8","2020-04-23","VLA"
"11","2020-04-23","VLA"
"5","2020-04-23","VLA"
"8","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"2","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"18","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"91","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"7","2020-04-23","VLA"
"6","2020-04-23","VLA"
"9","2020-04-23","VLA"
"52","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"6","2020-04-23","VLA"
"0","2020-04-23","VLA"
"5","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"37","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"3","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"8","2020-04-23","VLA"
"1","2020-04-23","VLA"
"37","2020-04-23","VLA"
"0","2020-04-23","VLA"
"8","2020-04-23","VLA"
"56","2020-04-23","VLA"
"2","2020-04-23","VLA"
"32","2020-04-23","VLA"
"1","2020-04-23","VLA"
"9","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"8","2020-04-23","VLA"
"0","2020-04-23","VLA"
"4","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"10","2020-04-23","VLA"
"0","2020-04-23","VLA"
"2","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"2","2020-04-23","VLA"
"16","2020-04-23","VLA"
"29","2020-04-23","VLA"
"5","2020-04-23","VLA"
"11","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"23","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"2","2020-04-23","VLA"
"21","2020-04-23","VLA"
"12","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"16","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"14","2020-04-24","VLA"
"30","2020-04-24","VLA"
"0","2020-04-24","VLA"
"53","2020-04-24","VLA"
"21","2020-04-24","VLA"
"2","2020-04-24","VLA"
"5","2020-04-24","VLA"
"0","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"0","2020-04-24","VLA"
"1","2020-04-24","VLA"
"2","2020-04-24","VLA"
"1","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"1","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"1","2020-04-24","VLA"
"18","2020-04-24","VLA"
"0","2020-04-24","VLA"
"13","2020-04-24","VLA"
"0","2020-04-24","VLA"
"2","2020-04-24","VLA"
"9","2020-04-24","VLA"
"23","2020-04-24","VLA"
"4","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","WAL"
"41","2020-04-24","VLA"
"9","2020-04-24","VLA"
"8","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"8","2020-04-24","VLA"
"2","2020-04-24","VLA"
"0","2020-04-24","VLA"
"4","2020-04-24","VLA"
"6","2020-04-24","VLA"
"5","2020-04-24","VLA"
"1","2020-04-24","VLA"
"10","2020-04-24","VLA"
"0","2020-04-24","VLA"
"3","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-25","VLA"
"12","2020-04-25","BRU"
"8","2020-04-25","VLA"
"1","2020-04-26","VLA"
"17","2020-04-26","VLA"
"0","2020-04-26","VLA"
"7","2020-04-26","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"14","2020-04-27","VLA"
"0","2020-04-27","VLA"
"2","2020-04-27","VLA"
"0","2020-04-27","VLA"
"2","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"23","2020-04-27","VLA"
"33","2020-04-27","VLA"
"10","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","WAL"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"38","2020-04-27","VLA"
"11","2020-04-27","VLA"
"0","2020-04-27","VLA"
"45","2020-04-27","VLA"
"1","2020-04-27","VLA"
"30","2020-04-27","VLA"
"2","2020-04-27","VLA"
"10","2020-04-27","VLA"
"8","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"62","2020-04-27","VLA"
"5","2020-04-27","VLA"
"8","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"18","2020-04-27","VLA"
"0","2020-04-27","VLA"
"61","2020-04-27","VLA"
"1","2020-04-27","VLA"
"11","2020-04-27","VLA"
"1","2020-04-27","VLA"
"16","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"43","2020-04-27","VLA"
"10","2020-04-27","VLA"
"37","2020-04-27","VLA"
"6","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"100","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"18","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"2","2020-04-27","VLA"
"9","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"8","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"3","2020-04-27","VLA"
"2","2020-04-27","VLA"
"4","2020-04-27","VLA"
"0","2020-04-27","VLA"
"2","2020-04-27","VLA"
"7","2020-04-27","VLA"
"0","2020-04-27","VLA"
"38","2020-04-27","VLA"
"0","2020-04-27","VLA"
"46","2020-04-27","VLA"
"1","2020-04-27","VLA"
"23","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"2","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"3","2020-04-27","VLA"
"74","2020-04-27","VLA"
"7","2020-04-27","VLA"
"40","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"3","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"2","2020-04-27","VLA"
"1","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"10","2020-04-27","VLA"
"2","2020-04-27","VLA"
"0","2020-04-27","VLA"
"12","2020-04-27","VLA"
"0","2020-04-27","VLA"
"5","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"24","2020-04-27","VLA"
"0","2020-04-27","VLA"
"50","2020-04-27","VLA"
"0","2020-04-27","VLA"
"4","2020-04-27","VLA"
"39","2020-04-27","VLA"
"6","2020-04-27","VLA"
"3","2020-04-27","VLA"
"4","2020-04-27","VLA"
"0","2020-04-27","VLA"
"6","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"24","2020-04-27","VLA"
"55","2020-04-27","VLA"
"10","2020-04-27","VLA"
"0","2020-04-27","VLA"
"2","2020-04-27","VLA"
"8","2020-04-27","VLA"
"53","2020-04-27","VLA"
"0","2020-04-27","VLA"
"6","2020-04-27","VLA"
"2","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"12","2020-04-27","VLA"
"25","2020-04-27","VLA"
"0","2020-04-27","VLA"
"6","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"18","2020-04-27","VLA"
"0","2020-04-27","VLA"
"3","2020-04-27","VLA"
"0","2020-04-27","VLA"
"62","2020-04-28","VLA"
"0","2020-04-28","VLA"
"13","2020-04-28","VLA"
"18","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"10","2020-04-28","VLA"
"13","2020-04-28","VLA"
