"cd_pharmacy_patient_warranty","d_completed","cd_regio"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","WAL"
"2","2020-04-06","VLA"
"2","2020-04-06","WAL"
"2","2020-04-06","WAL"
"2","2020-04-06","WAL"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"2","2020-04-06","BRU"
"2","2020-04-06","BRU"
"2","2020-04-06","BRU"
"2","2020-04-06","BRU"
"2","2020-04-06","BRU"
"2","2020-04-06","BRU"
"2","2020-04-06","VLA"
"2","2020-04-06","WAL"
"2","2020-04-06","BRU"
"2","2020-04-06","WAL"
"2","2020-04-06","WAL"
"3","2020-04-06","WAL"
"3","2020-04-06","VLA"
"3","2020-04-06","VLA"
"3","2020-04-06","VLA"
"3","2020-04-06","BRU"
"3","2020-04-06","VLA"
"3","2020-04-06","VLA"
"3","2020-04-06","VLA"
"Na de afgifte van de voorschriften via het wachtlioket ,worden de patienten die niet verdacht zijn binnengelaten. Zij gaan terug buiten via een andere uitgang.","2020-04-06","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","BRU"
"1","2020-04-07","BRU"
"1","2020-04-07","WAL"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","BRU"
"1","2020-04-07","BRU"
"1","2020-04-07","BRU"
"1","2020-04-07","BRU"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","VLA"
"1","2020-04-07","WAL"
"1","2020-04-07","WAL"
"2","2020-04-07","WAL"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","BRU"
"2","2020-04-07","BRU"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","WAL"
"2","2020-04-07","BRU"
"2","2020-04-07","VLA"
"2","2020-04-07","BRU"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"2","2020-04-07","VLA"
"3","2020-04-07","VLA"
"3","2020-04-07","VLA"
"3","2020-04-07","BRU"
"pas de codes établits","2020-04-07","BRU"
"1","2020-04-08","WAL"
"1","2020-04-08","WAL"
"1","2020-04-08","BRU"
"1","2020-04-08","WAL"
"1","2020-04-08","VLA"
"1","2020-04-08","VLA"
"1","2020-04-08","VLA"
"1","2020-04-08","VLA"
"1","2020-04-08","VLA"
"1","2020-04-08","BRU"
"1","2020-04-08","BRU"
"1","2020-04-08","BRU"
"1","2020-04-08","VLA"
"1","2020-04-08","VLA"
"1","2020-04-08","VLA"
"1","2020-04-08","VLA"
"1","2020-04-08","VLA"
"1","2020-04-08","WAL"
"2","2020-04-08","WAL"
"2","2020-04-08","VLA"
"2","2020-04-08","VLA"
"2","2020-04-08","VLA"
"2","2020-04-08","BRU"
"2","2020-04-08","BRU"
"2","2020-04-08","BRU"
"2","2020-04-08","BRU"
"2","2020-04-08","VLA"
"2","2020-04-08","VLA"
"2","2020-04-08","VLA"
"2","2020-04-08","VLA"
"2","2020-04-08","WAL"
"2","2020-04-08","BRU"
"2","2020-04-08","WAL"
"3","2020-04-08","BRU"
"Nous contactons nous même les médecins pour un envoie d'ordonnance par mail., Le cpas pour une prolongation de la carte santé et nous contactons les services sociaux de la commune quand un client se trouve dans la précarité ou besoin d'aide...","2020-04-08","BRU"
"1","2020-04-09","VLA"
"1","2020-04-09","VLA"
"1","2020-04-09","VLA"
"1","2020-04-09","VLA"
"2","2020-04-09","VLA"
"2","2020-04-09","VLA"
"2","2020-04-09","VLA"
"1","2020-04-10","VLA"
"1","2020-04-10","VLA"
"1","2020-04-10","WAL"
"1","2020-04-10","VLA"
"1","2020-04-10","VLA"
"1","2020-04-10","VLA"
"2","2020-04-10","VLA"
"2","2020-04-10","VLA"
"2","2020-04-10","WAL"
"2","2020-04-10","VLA"
"2","2020-04-10","VLA"
"1","2020-04-13","VLA"
"1","2020-04-13","VLA"
"2","2020-04-13","VLA"
"1","2020-04-14","VLA"
"1","2020-04-14","VLA"
"1","2020-04-14","VLA"
"1","2020-04-14","VLA"
"1","2020-04-14","VLA"
"2","2020-04-14","VLA"
"2","2020-04-14","VLA"
"2","2020-04-14","VLA"
"2","2020-04-14","VLA"
"3","2020-04-14","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","BRU"
"1","2020-04-15","BRU"
"1","2020-04-15","BRU"
"1","2020-04-15","BRU"
"1","2020-04-15","BRU"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","WAL"
"1","2020-04-15","WAL"
"1","2020-04-15","WAL"
"1","2020-04-15","WAL"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","WAL"
"1","2020-04-15","WAL"
"1","2020-04-15","WAL"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","WAL"
"1","2020-04-15","WAL"
"1","2020-04-15","WAL"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","WAL"
"1","2020-04-15","BRU"
"2","2020-04-15","BRU"
"2","2020-04-15","WAL"
"2","2020-04-15","BRU"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","WAL"
"2","2020-04-15","WAL"
"2","2020-04-15","VLA"
"2","2020-04-15","WAL"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","WAL"
"2","2020-04-15","WAL"
"2","2020-04-15","WAL"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","WAL"
"2","2020-04-15","WAL"
"2","2020-04-15","WAL"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","BRU"
"2","2020-04-15","BRU"
"2","2020-04-15","BRU"
"2","2020-04-15","BRU"
"2","2020-04-15","BRU"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"3","2020-04-15","VLA"
"3","2020-04-15","BRU"
"3","2020-04-15","VLA"
"3","2020-04-15","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","WAL"
"1","2020-04-16","WAL"
"1","2020-04-16","WAL"
"1","2020-04-16","WAL"
"1","2020-04-16","WAL"
"1","2020-04-16","WAL"
"1","2020-04-16","WAL"
"1","2020-04-16","WAL"
"1","2020-04-16","WAL"
"1","2020-04-16","WAL"
"1","2020-04-16","BRU"
"1","2020-04-16","BRU"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","WAL"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","VLA"
"1","2020-04-16","BRU"
"2","2020-04-16","BRU"
"2","2020-04-16","VLA"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","WAL"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","VLA"
"2","2020-04-16","BRU"
"2","2020-04-16","BRU"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"2","2020-04-16","WAL"
"3","2020-04-16","VLA"
"3","2020-04-16","VLA"
"Commande par téléphone et reprise des médicaments en officine pour limiter le temps d attente en officine","2020-04-16","WAL"
"1","2020-04-17","WAL"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","BRU"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","WAL"
"2","2020-04-17","WAL"
"2","2020-04-17","VLA"
"2","2020-04-17","VLA"
"2","2020-04-17","VLA"
"2","2020-04-17","VLA"
"2","2020-04-17","VLA"
"2","2020-04-17","VLA"
"2","2020-04-17","BRU"
"2","2020-04-17","VLA"
"2","2020-04-17","VLA"
"2","2020-04-17","VLA"
"2","2020-04-17","WAL"
"1","2020-04-18","VLA"
"1","2020-04-18","VLA"
"1","2020-04-18","VLA"
"2","2020-04-18","VLA"
"2","2020-04-18","VLA"
"2","2020-04-18","VLA"
"3","2020-04-18","WAL"
"1","2020-04-19","VLA"
"1","2020-04-19","WAL"
"2","2020-04-19","WAL"
"2","2020-04-19","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","WAL"
"1","2020-04-20","VLA"
"1","2020-04-20","WAL"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","WAL"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","WAL"
"2","2020-04-20","VLA"
"2","2020-04-20","WAL"
"2","2020-04-20","BRU"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"2","2020-04-20","VLA"
"3","2020-04-20","VLA"
"we schieten medicatie voor aan terugbetaalde prijs, omdat patiënten de arts niet willen lastig vallen maar wel medicatie nodig hebben.","2020-04-20","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","BRU"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","BRU"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","BRU"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","BRU"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"2","2020-04-21","VLA"
"3","2020-04-21","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","BRU"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","WAL"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","WAL"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","BRU"
"2","2020-04-22","BRU"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"2","2020-04-22","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","BRU"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","WAL"
"1","2020-04-23","WAL"
"1","2020-04-23","WAL"
"1","2020-04-23","WAL"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","WAL"
"1","2020-04-23","WAL"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","WAL"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","WAL"
"2","2020-04-23","WAL"
"2","2020-04-23","WAL"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","WAL"
"2","2020-04-23","WAL"
"2","2020-04-23","WAL"
"2","2020-04-23","WAL"
"2","2020-04-23","WAL"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","VLA"
"2","2020-04-23","BRU"
"2","2020-04-23","VLA"
"3","2020-04-23","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","WAL"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"2","2020-04-24","VLA"
"2","2020-04-24","VLA"
"2","2020-04-24","VLA"
"2","2020-04-24","VLA"
"2","2020-04-24","WAL"
"2","2020-04-24","VLA"
"2","2020-04-24","VLA"
"2","2020-04-24","VLA"
"2","2020-04-24","VLA"
"3","2020-04-24","VLA"
"3","2020-04-24","VLA"
"1","2020-04-25","WAL"
"1","2020-04-25","VLA"
"2","2020-04-25","VLA"
"2","2020-04-25","WAL"
"1","2020-04-26","VLA"
"1","2020-04-26","BRU"
"1","2020-04-26","VLA"
"2","2020-04-26","VLA"
"2","2020-04-26","BRU"
"2","2020-04-26","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","WAL"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","BRU"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","WAL"
"1","2020-04-27","WAL"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","WAL"
"2","2020-04-27","WAL"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
