"nr_num_consultations_phys","d_completed","cd_regio"
"11","2020-05-18","VLA"
"8","2020-05-18","BRU"
"20","2020-05-18","WAL"
"8","2020-05-18","VLA"
"6","2020-05-18","WAL"
"68","2020-05-18","VLA"
"3","2020-05-18","BRU"
"0","2020-05-18","WAL"
"11","2020-05-18","VLA"
"8","2020-05-18","VLA"
"12","2020-05-18","VLA"
"80","2020-05-18","VLA"
"12","2020-05-18","VLA"
"1","2020-05-18","VLA"
"3","2020-05-18","VLA"
"15","2020-05-18","VLA"
"20","2020-05-18","VLA"
"17","2020-05-18","VLA"
"66","2020-05-18","VLA"
"19","2020-05-18","VLA"
"11","2020-05-18","WAL"
"24","2020-05-18","WAL"
"20","2020-05-18","VLA"
"8","2020-05-18","VLA"
"14","2020-05-18","VLA"
"36","2020-05-18","VLA"
"30","2020-05-18","VLA"
"7","2020-05-18","WAL"
"33","2020-05-18","VLA"
"18","2020-05-18","VLA"
"12","2020-05-18","VLA"
"5","2020-05-18","BRU"
"62","2020-05-18","VLA"
"7","2020-05-18","VLA"
"12","2020-05-18","VLA"
"5","2020-05-18","WAL"
"60","2020-05-18","VLA"
"8","2020-05-19","WAL"
"16","2020-05-19","WAL"
"24","2020-05-19","VLA"
"15","2020-05-19","VLA"
"18","2020-05-19","VLA"
"13","2020-05-19","VLA"
"13","2020-05-19","BRU"
"4","2020-05-19","WAL"
"10","2020-05-19","BRU"
"13","2020-05-19","VLA"
"72","2020-05-19","VLA"
"6","2020-05-19","WAL"
"43","2020-05-19","VLA"
"11","2020-05-19","BRU"
"18","2020-05-19","VLA"
"14","2020-05-19","VLA"
"22","2020-05-19","VLA"
"32","2020-05-19","WAL"
"26","2020-05-19","VLA"
"28","2020-05-19","VLA"
"6","2020-05-19","VLA"
"12","2020-05-19","VLA"
"11","2020-05-19","VLA"
"2","2020-05-19","VLA"
"10","2020-05-19","VLA"
"70","2020-05-19","VLA"
"18","2020-05-19","VLA"
"21","2020-05-19","VLA"
"3","2020-05-19","WAL"
"6","2020-05-19","VLA"
"5","2020-05-19","VLA"
"27","2020-05-19","VLA"
"13","2020-05-19","VLA"
"12","2020-05-19","VLA"
"20","2020-05-19","VLA"
"18","2020-05-19","BRU"
"134","2020-05-19","VLA"
"57","2020-05-19","VLA"
"34","2020-05-19","VLA"
"10","2020-05-19","WAL"
"5","2020-05-19","BRU"
"40","2020-05-19","WAL"
"11","2020-05-19","BRU"
"7","2020-05-19","VLA"
"15","2020-05-19","WAL"
"15","2020-05-19","WAL"
"11","2020-05-19","BRU"
"7","2020-05-19","VLA"
"27","2020-05-19","VLA"
"8","2020-05-19","BRU"
"27","2020-05-19","VLA"
"19","2020-05-19","WAL"
"30","2020-05-19","WAL"
"11","2020-05-19","BRU"
"13","2020-05-19","WAL"
"26","2020-05-19","VLA"
"22","2020-05-19","VLA"
"20","2020-05-19","VLA"
"4","2020-05-19","WAL"
"27","2020-05-19","VLA"
"40","2020-05-19","VLA"
"13","2020-05-19","WAL"
"12","2020-05-19","WAL"
"6","2020-05-19","VLA"
"14","2020-05-19","VLA"
"10","2020-05-19","VLA"
"20","2020-05-19","VLA"
"38","2020-05-19","VLA"
"36","2020-05-19","VLA"
"9","2020-05-19","VLA"
"18","2020-05-19","BRU"
"15","2020-05-19","VLA"
"1","2020-05-19","WAL"
"3","2020-05-19","VLA"
"14","2020-05-19","WAL"
"33","2020-05-19","VLA"
"25","2020-05-19","VLA"
"4","2020-05-19","VLA"
"9","2020-05-19","VLA"
"11","2020-05-19","VLA"
"12","2020-05-19","VLA"
"16","2020-05-19","VLA"
"1","2020-05-19","WAL"
"50","2020-05-19","VLA"
"48","2020-05-19","VLA"
"5","2020-05-19","VLA"
"1","2020-05-19","WAL"
"4","2020-05-19","BRU"
"4","2020-05-19","BRU"
"5","2020-05-19","VLA"
"11","2020-05-19","WAL"
"3","2020-05-19","BRU"
"12","2020-05-19","VLA"
"76","2020-05-19","VLA"
"76","2020-05-19","VLA"
"100","2020-05-19","VLA"
"19","2020-05-19","BRU"
"7","2020-05-19","WAL"
"98","2020-05-19","VLA"
"37","2020-05-19","BRU"
"23","2020-05-19","WAL"
"8","2020-05-19","VLA"
"34","2020-05-19","VLA"
"24","2020-05-19","VLA"
"4","2020-05-19","BRU"
"18","2020-05-19","VLA"
"16","2020-05-19","BRU"
"32","2020-05-19","WAL"
"12","2020-05-19","VLA"
"12","2020-05-19","VLA"
"28","2020-05-19","VLA"
"7","2020-05-19","WAL"
"6","2020-05-19","VLA"
"25","2020-05-19","VLA"
"45","2020-05-19","VLA"
"14","2020-05-19","WAL"
"13","2020-05-19","VLA"
"12","2020-05-19","WAL"
"12","2020-05-19","WAL"
"9","2020-05-19","WAL"
"31","2020-05-19","VLA"
"12","2020-05-19","VLA"
"8","2020-05-19","WAL"
"20","2020-05-19","VLA"
"22","2020-05-19","VLA"
"10","2020-05-19","WAL"
"13","2020-05-19","VLA"
"16","2020-05-19","VLA"
"13","2020-05-19","VLA"
"39","2020-05-19","VLA"
"17","2020-05-19","WAL"
"5","2020-05-19","VLA"
"17","2020-05-19","BRU"
"19","2020-05-19","VLA"
"7","2020-05-19","VLA"
"15","2020-05-19","VLA"
"16","2020-05-19","VLA"
"11","2020-05-19","WAL"
"13","2020-05-19","VLA"
"21","2020-05-19","VLA"
"15","2020-05-19","VLA"
"42","2020-05-19","VLA"
"4","2020-05-19","VLA"
"44","2020-05-19","VLA"
"8","2020-05-19","BRU"
"4","2020-05-19","VLA"
"51","2020-05-19","VLA"
"17","2020-05-19","VLA"
"45","2020-05-19","VLA"
"12","2020-05-19","VLA"
"18","2020-05-19","VLA"
"60","2020-05-19","VLA"
"7","2020-05-19","WAL"
"21","2020-05-19","VLA"
"22","2020-05-19","VLA"
"10","2020-05-19","WAL"
"15","2020-05-19","WAL"
"33","2020-05-19","VLA"
"100","2020-05-19","VLA"
"11","2020-05-19","WAL"
"65","2020-05-19","VLA"
"17","2020-05-19","VLA"
"33","2020-05-19","VLA"
"39","2020-05-19","WAL"
"34","2020-05-19","VLA"
"0","2020-05-19","WAL"
"6","2020-05-19","VLA"
"9","2020-05-19","VLA"
"15","2020-05-19","VLA"
"14","2020-05-19","VLA"
"35","2020-05-19","VLA"
"7","2020-05-19","WAL"
"3","2020-05-19","BRU"
"12","2020-05-19","WAL"
"26","2020-05-19","VLA"
"15","2020-05-19","VLA"
"48","2020-05-19","VLA"
"8","2020-05-19","BRU"
"19","2020-05-19","VLA"
"18","2020-05-19","VLA"
"16","2020-05-19","VLA"
"8","2020-05-19","BRU"
"40","2020-05-19","VLA"
"15","2020-05-19","VLA"
"29","2020-05-19","BRU"
"13","2020-05-19","WAL"
"32","2020-05-19","VLA"
"3","2020-05-19","VLA"
"11","2020-05-19","VLA"
"18","2020-05-19","VLA"
"6","2020-05-19","BRU"
"15","2020-05-19","VLA"
"18","2020-05-19","VLA"
"17","2020-05-19","VLA"
"29","2020-05-19","VLA"
"29","2020-05-19","BRU"
"63","2020-05-19","VLA"
"11","2020-05-19","VLA"
"14","2020-05-19","VLA"
"4","2020-05-19","WAL"
"36","2020-05-19","VLA"
"11","2020-05-19","BRU"
"20","2020-05-19","VLA"
"47","2020-05-19","VLA"
"27","2020-05-19","VLA"
"2","2020-05-19","BRU"
"3","2020-05-19","VLA"
"10","2020-05-19","VLA"
"21","2020-05-19","VLA"
"61","2020-05-19","VLA"
"29","2020-05-19","VLA"
"28","2020-05-19","VLA"
"4","2020-05-19","VLA"
"3","2020-05-19","BRU"
"19","2020-05-19","VLA"
"20","2020-05-19","VLA"
"11","2020-05-19","WAL"
"33","2020-05-19","VLA"
"20","2020-05-19","VLA"
"6","2020-05-19","WAL"
"21","2020-05-19","VLA"
"30","2020-05-19","VLA"
"28","2020-05-19","WAL"
"50","2020-05-19","VLA"
"10","2020-05-19","VLA"
"7","2020-05-19","BRU"
"41","2020-05-19","VLA"
"47","2020-05-19","VLA"
"24","2020-05-19","VLA"
"30","2020-05-19","VLA"
"16","2020-05-19","WAL"
"14","2020-05-19","WAL"
"23","2020-05-19","VLA"
"36","2020-05-19","VLA"
"20","2020-05-19","VLA"
"14","2020-05-19","VLA"
"23","2020-05-19","VLA"
"59","2020-05-19","VLA"
"50","2020-05-19","VLA"
"10","2020-05-19","VLA"
"18","2020-05-19","WAL"
"13","2020-05-19","BRU"
"18","2020-05-19","VLA"
"27","2020-05-19","BRU"
"4","2020-05-19","VLA"
"21","2020-05-19","VLA"
"20","2020-05-19","VLA"
"4","2020-05-19","VLA"
"29","2020-05-19","VLA"
"12","2020-05-19","WAL"
"11","2020-05-19","VLA"
"4","2020-05-19","VLA"
"32","2020-05-19","VLA"
"12","2020-05-19","VLA"
"86","2020-05-19","VLA"
"24","2020-05-19","WAL"
"6","2020-05-19","WAL"
"24","2020-05-19","VLA"
"13","2020-05-19","WAL"
"17","2020-05-19","WAL"
"27","2020-05-19","VLA"
"24","2020-05-19","VLA"
"7","2020-05-19","VLA"
"22","2020-05-19","VLA"
"23","2020-05-19","VLA"
"52","2020-05-19","VLA"
"22","2020-05-19","VLA"
"6","2020-05-19","BRU"
"51","2020-05-19","VLA"
"104","2020-05-19","VLA"
"21","2020-05-19","VLA"
"24","2020-05-19","VLA"
"18","2020-05-19","VLA"
"22","2020-05-19","VLA"
"20","2020-05-19","VLA"
"2","2020-05-19","BRU"
"6","2020-05-19","VLA"
"12","2020-05-19","VLA"
"5","2020-05-19","WAL"
"22","2020-05-19","VLA"
"14","2020-05-19","VLA"
"26","2020-05-19","VLA"
"13","2020-05-19","VLA"
"15","2020-05-19","VLA"
"4","2020-05-19","VLA"
"62","2020-05-19","VLA"
"6","2020-05-19","BRU"
"20","2020-05-19","VLA"
"26","2020-05-19","BRU"
"12","2020-05-19","WAL"
"44","2020-05-19","VLA"
"6","2020-05-19","BRU"
"18","2020-05-19","VLA"
"17","2020-05-19","WAL"
"66","2020-05-19","VLA"
"40","2020-05-19","VLA"
"10","2020-05-19","VLA"
"30","2020-05-19","VLA"
"12","2020-05-19","VLA"
"20","2020-05-19","WAL"
"4","2020-05-19","WAL"
"10","2020-05-19","VLA"
"25","2020-05-19","VLA"
"14","2020-05-19","WAL"
"6","2020-05-19","VLA"
"25","2020-05-19","VLA"
"17","2020-05-19","VLA"
"61","2020-05-19","VLA"
"2","2020-05-19","BRU"
"30","2020-05-19","WAL"
"9","2020-05-19","BRU"
"1","2020-05-19","VLA"
"4","2020-05-19","VLA"
"13","2020-05-19","VLA"
"23","2020-05-19","VLA"
"29","2020-05-19","VLA"
"11","2020-05-19","VLA"
"22","2020-05-19","VLA"
"25","2020-05-19","VLA"
"25","2020-05-19","VLA"
"15","2020-05-19","VLA"
"14","2020-05-19","VLA"
"28","2020-05-19","VLA"
"40","2020-05-19","VLA"
"30","2020-05-19","VLA"
"1","2020-05-19","VLA"
"10","2020-05-19","VLA"
"10","2020-05-19","BRU"
"20","2020-05-19","VLA"
"18","2020-05-19","VLA"
"20","2020-05-19","VLA"
"32","2020-05-19","VLA"
"27","2020-05-19","VLA"
"13","2020-05-19","WAL"
"39","2020-05-19","VLA"
"3","2020-05-19","VLA"
"5","2020-05-19","BRU"
"49","2020-05-19","VLA"
"18","2020-05-19","VLA"
"6","2020-05-19","VLA"
"1","2020-05-19","WAL"
"20","2020-05-19","VLA"
"21","2020-05-19","VLA"
"12","2020-05-19","WAL"
"4","2020-05-19","BRU"
"9","2020-05-19","VLA"
"6","2020-05-19","WAL"
"32","2020-05-19","VLA"
"13","2020-05-19","WAL"
"4","2020-05-19","VLA"
"10","2020-05-19","BRU"
"20","2020-05-19","VLA"
"13","2020-05-19","WAL"
"26","2020-05-19","VLA"
"79","2020-05-19","VLA"
"13","2020-05-19","VLA"
"0","2020-05-19","WAL"
"7","2020-05-19","VLA"
"12","2020-05-19","VLA"
"19","2020-05-19","WAL"
"30","2020-05-19","VLA"
"9","2020-05-19","VLA"
"40","2020-05-19","VLA"
"3","2020-05-19","WAL"
"30","2020-05-19","VLA"
"23","2020-05-19","VLA"
"68","2020-05-19","VLA"
"12","2020-05-19","WAL"
"24","2020-05-19","VLA"
"24","2020-05-19","WAL"
"17","2020-05-19","VLA"
"35","2020-05-19","VLA"
"10","2020-05-19","VLA"
"17","2020-05-19","VLA"
"9","2020-05-19","WAL"
"16","2020-05-19","VLA"
"15","2020-05-19","WAL"
"15","2020-05-19","VLA"
"11","2020-05-19","VLA"
"14","2020-05-19","VLA"
"15","2020-05-19","WAL"
"26","2020-05-19","VLA"
"10","2020-05-19","VLA"
"6","2020-05-19","WAL"
"26","2020-05-19","VLA"
"27","2020-05-19","VLA"
"6","2020-05-19","WAL"
"39","2020-05-19","VLA"
"9","2020-05-19","WAL"
"12","2020-05-19","BRU"
"30","2020-05-19","VLA"
"22","2020-05-19","VLA"
"29","2020-05-19","VLA"
"20","2020-05-19","VLA"
"1","2020-05-19","WAL"
"14","2020-05-19","VLA"
"30","2020-05-20","VLA"
"8","2020-05-20","BRU"
"100","2020-05-20","VLA"
"56","2020-05-20","VLA"
"17","2020-05-20","VLA"
"11","2020-05-20","VLA"
"9","2020-05-20","WAL"
"18","2020-05-20","BRU"
"15","2020-05-20","VLA"
"13","2020-05-20","BRU"
"34","2020-05-20","VLA"
"7","2020-05-20","WAL"
"22","2020-05-20","VLA"
"8","2020-05-20","VLA"
"40","2020-05-20","VLA"
"15","2020-05-20","VLA"
"14","2020-05-20","WAL"
"68","2020-05-20","VLA"
"10","2020-05-20","VLA"
"7","2020-05-20","VLA"
"14","2020-05-20","WAL"
"25","2020-05-20","VLA"
"18","2020-05-20","VLA"
"15","2020-05-20","VLA"
"35","2020-05-20","VLA"
"31","2020-05-20","VLA"
"30","2020-05-20","VLA"
"15","2020-05-20","WAL"
"14","2020-05-20","VLA"
"21","2020-05-20","VLA"
"11","2020-05-20","VLA"
"54","2020-05-20","VLA"
"60","2020-05-20","WAL"
"33","2020-05-20","VLA"
"12","2020-05-20","VLA"
"29","2020-05-20","VLA"
"20","2020-05-20","VLA"
"9","2020-05-20","VLA"
"10","2020-05-20","VLA"
"30","2020-05-20","WAL"
"1","2020-05-20","WAL"
"6","2020-05-20","BRU"
"43","2020-05-20","VLA"
"14","2020-05-20","VLA"
"21","2020-05-20","VLA"
"12","2020-05-20","VLA"
"2","2020-05-20","WAL"
"17","2020-05-20","VLA"
"31","2020-05-20","VLA"
"11","2020-05-20","VLA"
"21","2020-05-20","WAL"
"11","2020-05-20","VLA"
"22","2020-05-20","VLA"
"21","2020-05-20","VLA"
"13","2020-05-20","VLA"
"6","2020-05-20","VLA"
"7","2020-05-20","VLA"
"29","2020-05-20","VLA"
"8","2020-05-20","WAL"
"2","2020-05-20","VLA"
"36","2020-05-20","VLA"
"35","2020-05-20","VLA"
"20","2020-05-20","VLA"
"5","2020-05-20","WAL"
"24","2020-05-20","VLA"
"40","2020-05-20","VLA"
"21","2020-05-20","VLA"
"29","2020-05-20","VLA"
"53","2020-05-20","VLA"
"15","2020-05-20","VLA"
"25","2020-05-20","VLA"
"23","2020-05-20","VLA"
"15","2020-05-20","BRU"
"28","2020-05-20","WAL"
"17","2020-05-20","VLA"
"6","2020-05-20","WAL"
"88","2020-05-20","VLA"
"24","2020-05-20","VLA"
"3","2020-05-20","VLA"
"19","2020-05-20","VLA"
"11","2020-05-20","WAL"
"8","2020-05-20","VLA"
"50","2020-05-20","WAL"
"22","2020-05-20","VLA"
"12","2020-05-20","VLA"
"19","2020-05-20","VLA"
"5","2020-05-20","WAL"
"21","2020-05-20","VLA"
"23","2020-05-20","VLA"
"18","2020-05-20","VLA"
"22","2020-05-20","VLA"
"42","2020-05-20","VLA"
"20","2020-05-20","VLA"
"80","2020-05-20","VLA"
"43","2020-05-20","VLA"
"0","2020-05-20","WAL"
"97","2020-05-20","VLA"
"77","2020-05-20","VLA"
"10","2020-05-20","VLA"
"5","2020-05-20","VLA"
"48","2020-05-20","VLA"
"17","2020-05-20","VLA"
"49","2020-05-20","VLA"
"9","2020-05-20","WAL"
"53","2020-05-20","VLA"
"42","2020-05-20","VLA"
"12","2020-05-20","VLA"
"38","2020-05-20","VLA"
"9","2020-05-20","WAL"
"2","2020-05-20","VLA"
"12","2020-05-20","VLA"
"26","2020-05-20","VLA"
"14","2020-05-20","VLA"
"12","2020-05-20","WAL"
"8","2020-05-20","BRU"
"15","2020-05-20","VLA"
"4","2020-05-20","VLA"
"18","2020-05-20","VLA"
"15","2020-05-20","WAL"
"8","2020-05-20","VLA"
"35","2020-05-20","VLA"
"24","2020-05-20","VLA"
"11","2020-05-20","VLA"
"16","2020-05-20","VLA"
"10","2020-05-20","WAL"
"3","2020-05-20","BRU"
"25","2020-05-20","VLA"
"6","2020-05-20","WAL"
"11","2020-05-20","VLA"
"12","2020-05-20","VLA"
"14","2020-05-20","BRU"
"5","2020-05-20","VLA"
"19","2020-05-20","VLA"
"15","2020-05-20","VLA"
"10","2020-05-20","VLA"
"46","2020-05-20","VLA"
"13","2020-05-20","VLA"
"33","2020-05-20","WAL"
"21","2020-05-20","VLA"
"12","2020-05-20","WAL"
"15","2020-05-20","VLA"
"9","2020-05-20","VLA"
"18","2020-05-20","VLA"
"38","2020-05-20","VLA"
"0","2020-05-20","BRU"
"7","2020-05-20","VLA"
"26","2020-05-20","VLA"
"64","2020-05-20","VLA"
"33","2020-05-20","VLA"
"17","2020-05-20","VLA"
"22","2020-05-20","VLA"
"48","2020-05-20","VLA"
"15","2020-05-20","VLA"
"6","2020-05-20","VLA"
"12","2020-05-20","VLA"
"7","2020-05-20","BRU"
"23","2020-05-20","WAL"
"1","2020-05-20","WAL"
"7","2020-05-20","WAL"
"27","2020-05-20","VLA"
"48","2020-05-20","VLA"
"2","2020-05-20","WAL"
"22","2020-05-20","VLA"
"22","2020-05-20","VLA"
"46","2020-05-20","VLA"
"34","2020-05-20","VLA"
"45","2020-05-20","VLA"
"20","2020-05-20","VLA"
"14","2020-05-20","WAL"
"7","2020-05-20","VLA"
"44","2020-05-20","VLA"
"12","2020-05-20","WAL"
"9","2020-05-20","WAL"
"11","2020-05-20","VLA"
"14","2020-05-20","VLA"
"16","2020-05-20","WAL"
"15","2020-05-20","VLA"
"40","2020-05-20","VLA"
"7","2020-05-20","VLA"
"37","2020-05-20","VLA"
"11","2020-05-20","VLA"
"31","2020-05-20","VLA"
"13","2020-05-20","BRU"
"8","2020-05-20","VLA"
"22","2020-05-20","VLA"
"33","2020-05-20","VLA"
"9","2020-05-20","VLA"
"17","2020-05-20","BRU"
"14","2020-05-20","VLA"
"33","2020-05-20","VLA"
"2","2020-05-20","VLA"
"4","2020-05-20","WAL"
"5","2020-05-20","BRU"
"1","2020-05-20","WAL"
"15","2020-05-20","VLA"
"5","2020-05-20","VLA"
"21","2020-05-20","BRU"
"4","2020-05-20","VLA"
"46","2020-05-20","VLA"
"29","2020-05-20","VLA"
"15","2020-05-20","VLA"
"14","2020-05-20","VLA"
"14","2020-05-20","VLA"
"29","2020-05-20","VLA"
"17","2020-05-20","VLA"
"12","2020-05-20","WAL"
"3","2020-05-20","WAL"
"1","2020-05-20","VLA"
"23","2020-05-20","VLA"
"0","2020-05-20","BRU"
"13","2020-05-20","VLA"
"6","2020-05-20","VLA"
"40","2020-05-20","VLA"
"11","2020-05-20","VLA"
"23","2020-05-20","VLA"
"13","2020-05-20","WAL"
"17","2020-05-20","VLA"
"20","2020-05-20","VLA"
"22","2020-05-20","VLA"
"9","2020-05-20","WAL"
"9","2020-05-20","BRU"
"34","2020-05-20","VLA"
"10","2020-05-20","VLA"
"48","2020-05-20","VLA"
"51","2020-05-20","VLA"
"8","2020-05-20","WAL"
"24","2020-05-20","VLA"
"23","2020-05-20","VLA"
"18","2020-05-20","VLA"
"6","2020-05-20","BRU"
"10","2020-05-20","VLA"
"5","2020-05-20","WAL"
"220","2020-05-20","VLA"
"35","2020-05-20","VLA"
"11","2020-05-20","WAL"
"3","2020-05-20","WAL"
"34","2020-05-20","VLA"
"7","2020-05-20","WAL"
"88","2020-05-20","VLA"
"25","2020-05-20","VLA"
"20","2020-05-20","VLA"
"25","2020-05-20","VLA"
"12","2020-05-20","VLA"
"8","2020-05-20","WAL"
"18","2020-05-20","VLA"
"7","2020-05-20","VLA"
"26","2020-05-20","VLA"
"2","2020-05-20","WAL"
"15","2020-05-20","VLA"
"12","2020-05-20","WAL"
"14","2020-05-20","VLA"
"50","2020-05-20","VLA"
"6","2020-05-20","VLA"
"11","2020-05-20","WAL"
"17","2020-05-20","BRU"
"15","2020-05-20","BRU"
"11","2020-05-20","VLA"
"26","2020-05-20","VLA"
"10","2020-05-20","BRU"
"47","2020-05-20","WAL"
"36","2020-05-20","VLA"
"18","2020-05-20","VLA"
"80","2020-05-20","VLA"
"25","2020-05-20","VLA"
"39","2020-05-20","VLA"
"56","2020-05-20","VLA"
"18","2020-05-20","VLA"
"6","2020-05-20","WAL"
"6","2020-05-20","BRU"
"25","2020-05-20","VLA"
"18","2020-05-20","VLA"
"2","2020-05-20","VLA"
"9","2020-05-20","VLA"
"9","2020-05-20","VLA"
"3","2020-05-20","WAL"
"5","2020-05-20","VLA"
"20","2020-05-20","VLA"
"17","2020-05-20","WAL"
"34","2020-05-20","VLA"
"9","2020-05-20","VLA"
"21","2020-05-20","VLA"
"30","2020-05-20","VLA"
"34","2020-05-20","VLA"
"5","2020-05-20","WAL"
"13","2020-05-20","VLA"
"12","2020-05-20","VLA"
"22","2020-05-20","VLA"
"28","2020-05-20","VLA"
"73","2020-05-20","VLA"
"17","2020-05-20","BRU"
"5","2020-05-20","VLA"
"6","2020-05-20","VLA"
"23","2020-05-20","VLA"
"7","2020-05-20","VLA"
"12","2020-05-20","VLA"
"4","2020-05-20","BRU"
"20","2020-05-20","VLA"
"6","2020-05-20","BRU"
"29","2020-05-20","VLA"
"47","2020-05-20","VLA"
"0","2020-05-20","WAL"
"60","2020-05-20","VLA"
"1","2020-05-20","BRU"
"36","2020-05-20","BRU"
"22","2020-05-20","VLA"
"30","2020-05-20","VLA"
"41","2020-05-20","VLA"
"15","2020-05-20","VLA"
"2","2020-05-20","BRU"
"15","2020-05-20","WAL"
"12","2020-05-20","VLA"
"8","2020-05-20","VLA"
"6","2020-05-20","VLA"
"45","2020-05-20","VLA"
"30","2020-05-20","VLA"
"18","2020-05-20","WAL"
"39","2020-05-20","VLA"
"2","2020-05-20","VLA"
"2","2020-05-20","WAL"
"7","2020-05-20","VLA"
"18","2020-05-20","VLA"
"18","2020-05-20","WAL"
"11","2020-05-20","WAL"
"7","2020-05-20","BRU"
"20","2020-05-20","WAL"
"137","2020-05-20","VLA"
"10","2020-05-21","VLA"
"0","2020-05-21","BRU"
"10","2020-05-21","WAL"
"38","2020-05-21","WAL"
"8","2020-05-21","VLA"
"9","2020-05-21","VLA"
"38","2020-05-21","VLA"
"56","2020-05-21","BRU"
"14","2020-05-21","WAL"
"0","2020-05-21","WAL"
"26","2020-05-22","VLA"
"1","2020-05-22","VLA"
"15","2020-05-22","VLA"
"20","2020-05-22","VLA"
"9","2020-05-22","WAL"
"51","2020-05-22","VLA"
"19","2020-05-22","WAL"
"3","2020-05-22","WAL"
"58","2020-05-22","VLA"
"22","2020-05-22","BRU"
"8","2020-05-22","VLA"
"5","2020-05-22","VLA"
"10","2020-05-22","VLA"
"15","2020-05-22","VLA"
"17","2020-05-22","VLA"
"6","2020-05-22","WAL"
"15","2020-05-22","WAL"
"11","2020-05-22","WAL"
"31","2020-05-22","VLA"
"5","2020-05-22","VLA"
"3","2020-05-22","VLA"
"11","2020-05-22","BRU"
"6","2020-05-22","VLA"
"8","2020-05-22","BRU"
"3","2020-05-22","BRU"
"0","2020-05-22","WAL"
"15","2020-05-22","VLA"
"1","2020-05-22","VLA"
"8","2020-05-22","VLA"
"33","2020-05-22","VLA"
"35","2020-05-22","VLA"
"18","2020-05-22","VLA"
"46","2020-05-22","VLA"
"14","2020-05-22","VLA"
"16","2020-05-22","VLA"
"17","2020-05-22","VLA"
"21","2020-05-22","VLA"
"16","2020-05-22","VLA"
"28","2020-05-22","VLA"
"5","2020-05-22","VLA"
"12","2020-05-22","WAL"
"12","2020-05-22","WAL"
"20","2020-05-22","VLA"
"14","2020-05-22","VLA"
"44","2020-05-22","VLA"
"6","2020-05-22","WAL"
"30","2020-05-22","VLA"
"36","2020-05-22","VLA"
"14","2020-05-22","WAL"
"0","2020-05-22","WAL"
"10","2020-05-22","WAL"
"19","2020-05-22","VLA"
"22","2020-05-22","VLA"
"1","2020-05-22","WAL"
"5","2020-05-22","BRU"
"34","2020-05-22","WAL"
"13","2020-05-22","WAL"
"25","2020-05-22","VLA"
"11","2020-05-22","VLA"
"5","2020-05-22","VLA"
"10","2020-05-22","WAL"
"5","2020-05-22","BRU"
"18","2020-05-22","VLA"
"35","2020-05-22","VLA"
"67","2020-05-22","VLA"
"27","2020-05-22","VLA"
"20","2020-05-22","VLA"
"14","2020-05-22","VLA"
"3","2020-05-22","VLA"
"65","2020-05-22","VLA"
"45","2020-05-22","VLA"
"1","2020-05-22","WAL"
"28","2020-05-22","VLA"
"35","2020-05-22","VLA"
"23","2020-05-22","VLA"
"17","2020-05-22","VLA"
"31","2020-05-22","VLA"
"29","2020-05-22","VLA"
"16","2020-05-22","VLA"
"15","2020-05-22","VLA"
"27","2020-05-22","VLA"
"13","2020-05-22","WAL"
"4","2020-05-22","WAL"
"2","2020-05-22","WAL"
"47","2020-05-22","VLA"
"2","2020-05-22","BRU"
"0","2020-05-22","BRU"
"10","2020-05-22","VLA"
"40","2020-05-22","VLA"
"4","2020-05-22","BRU"
"15","2020-05-22","WAL"
"12","2020-05-22","VLA"
"21","2020-05-22","VLA"
"16","2020-05-22","VLA"
"9","2020-05-22","WAL"
"10","2020-05-22","VLA"
"23","2020-05-22","VLA"
"15","2020-05-22","BRU"
"23","2020-05-22","VLA"
"38","2020-05-22","VLA"
"25","2020-05-22","VLA"
"6","2020-05-22","VLA"
"6","2020-05-22","VLA"
"8","2020-05-22","VLA"
"1","2020-05-22","BRU"
"8","2020-05-22","VLA"
"46","2020-05-22","VLA"
"6","2020-05-22","WAL"
"102","2020-05-22","VLA"
"9","2020-05-22","BRU"
"3","2020-05-22","WAL"
"1","2020-05-22","VLA"
"7","2020-05-22","VLA"
"21","2020-05-22","VLA"
"8","2020-05-22","VLA"
"9","2020-05-22","WAL"
"7","2020-05-22","VLA"
"14","2020-05-22","BRU"
"20","2020-05-22","VLA"
"30","2020-05-22","VLA"
"9","2020-05-22","VLA"
"6","2020-05-22","BRU"
"15","2020-05-22","VLA"
"30","2020-05-22","BRU"
"17","2020-05-22","VLA"
"9","2020-05-22","WAL"
"14","2020-05-22","WAL"
"12","2020-05-22","WAL"
"60","2020-05-22","VLA"
"3","2020-05-22","WAL"
"4","2020-05-22","VLA"
"88","2020-05-22","VLA"
"27","2020-05-22","VLA"
"2","2020-05-22","WAL"
"20","2020-05-22","VLA"
"5","2020-05-22","WAL"
"14","2020-05-22","VLA"
"14","2020-05-22","VLA"
"63","2020-05-22","VLA"
"34","2020-05-22","VLA"
"25","2020-05-22","VLA"
"20","2020-05-22","VLA"
"12","2020-05-22","VLA"
"0","2020-05-22","WAL"
"14","2020-05-22","VLA"
"24","2020-05-22","VLA"
"6","2020-05-22","BRU"
"24","2020-05-22","VLA"
"24","2020-05-22","VLA"
"9","2020-05-22","VLA"
"8","2020-05-22","BRU"
"8","2020-05-22","WAL"
"0","2020-05-22","VLA"
"16","2020-05-22","VLA"
"5","2020-05-22","WAL"
"30","2020-05-22","VLA"
"6","2020-05-22","VLA"
"8","2020-05-22","WAL"
"14","2020-05-22","VLA"
"35","2020-05-22","VLA"
"16","2020-05-22","VLA"
"7","2020-05-22","WAL"
