"cd_pharmacy_measures","d_completed","cd_regio"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","VLA"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"14","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","VLA"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"3","2020-03-25","VLA"
"3","2020-03-25","BRU"
"3","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","VLA"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","BRU"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","BRU"
"5","2020-03-25","VLA"
"5","2020-03-25","BRU"
"6","2020-03-25","BRU"
"6","2020-03-25","BRU"
"6","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","VLA"
"7","2020-03-25","BRU"
"7","2020-03-25","BRU"
"7","2020-03-25","BRU"
"7","2020-03-25","BRU"
