"TX_GP_PROF_CIRCLE","d_completed","cd_regio"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"Brusselse HAK","2020-04-08","BRU"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-08","WAL"
"HAK Waasland","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-08","WAL"
"","2020-04-08","BRU"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Association des Médecins Généralistes de Wavre","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","WAL"
"Union des Médecins Généralistes Borains","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","BRU"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Brusselse HAK","2020-04-08","BRU"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Brusselse HAK","2020-04-08","BRU"
"","2020-04-08","VLA"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-08","WAL"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-08","WAL"
"","2020-04-08","BRU"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","BRU"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"As. des Médecins Généralistes de Lasne - La Hulpe - Rixensart","2020-04-08","WAL"
"","2020-04-08","BRU"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Rassemblement des Médecins Généralistes du namurois","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"Association des Médecins Généralistes de Jodoigne","2020-04-08","WAL"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-08","WAL"
"Zone de garde Ferrières-Hamoir","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"As. des Médecins Généralistes de Lasne - La Hulpe - Rixensart","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"HAK Hoboken-Kiel-Valaar","2020-04-08","VLA"
"","2020-04-08","BRU"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Cercle Médical du Condroz","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"Brusselse HAK","2020-04-08","BRU"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","BRU"
"Cercle de Saint-Nicolas 1er cercle","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","BRU"
"","2020-04-08","VLA"
"","2020-04-08","BRU"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"Association des Généralistes du Tournaisis","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"As. des Médecins Généralistes Famenne-Ardenne","2020-04-08","WAL"
"Brusselse HAK","2020-04-08","BRU"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"As. des Généralistes de la Haute Hesbaye namuroise","2020-04-08","WAL"
"Cercle des Médecins généralistes de Grâce-Hollogne","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","BRU"
"HAK t Vlaemsch Hooft","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Union des Médecins Généralistes Borains","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Cercle des Médecins Omnipraticiens de Hesbaye","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-08","WAL"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-08","VLA"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"Cercle Médical du Condroz","2020-04-09","WAL"
"(vide)","2020-04-09","WAL"
"","2020-04-09","VLA"
"LOHAK","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"HRM","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Association des Médecins Généralistes de Wavre","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-09","WAL"
"HAK Wezembeek-Oppem en Kraainem","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"HAK Antwerpen Noord","2020-04-09","VLA"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"HAK Alden Biesen","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"Cercle de Saint-Nicolas 1er cercle","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"Cercle Médical du Condroz","2020-04-09","WAL"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"HAK Hoboken-Kiel-Valaar","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"HIJW","2020-04-09","VLA"
"","2020-04-09","VLA"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-09","WAL"
"Cercle des médecins de Braine-le-Château, Tubize, Rebecq","2020-04-09","WAL"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-09","WAL"
"","2020-04-09","WAL"
"As. des Médecins Généralistes de Lasne - La Hulpe - Rixensart","2020-04-09","WAL"
"","2020-04-09","VLA"
"Cercle des médecins de Braine-le-Château, Tubize, Rebecq","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Association des Médecins Généralistes de Jodoigne","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"HAK Berchem - Minerva","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Cercle des Médecins généralistes de Grâce-Hollogne","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"As. des Médecins Généralistes de Lasne - La Hulpe - Rixensart","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"As. des Médecins Généralistes de Braine-l'alleud et Waterloo","2020-04-09","WAL"
"","2020-04-09","BRU"
"HAK Noord-Limburg","2020-04-09","VLA"
"As. des Médecins Généralistes du Centre-Ardennes","2020-04-09","WAL"
"HAK Prometheus","2020-04-09","VLA"
"","2020-04-09","VLA"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-09","WAL"
"Association des Généralistes du Tournaisis","2020-04-09","WAL"
"","2020-04-09","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"HAK Wetteren","2020-04-09","VLA"
"","2020-04-09","WAL"
"Zone de garde Ferrières-Hamoir","2020-04-09","WAL"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"HAKRO","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"lmn-haan-gms","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"Association des Généralistes du Tournaisis","2020-04-09","WAL"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Cercle Médical Malonne-Floreffe","2020-04-09","WAL"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"Cercle des médecins de Braine-le-Château, Tubize, Rebecq","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Association des Médecins Généralistes de la Basse-Meuse","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"Cercle des Médecins Généralistes d'Aywaille","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"As. des Médecins Généralistes du Val de Dendre","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"HAK Schelde-Rupel","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"Cercle des Médecins Généralistes de Namur Ouest","2020-04-09","WAL"
"","2020-04-09","WAL"
"Brusselse HAK","2020-04-09","BRU"
"Zone de garde Ferrières-Hamoir","2020-04-09","WAL"
"","2020-04-09","VLA"
"HAHSL","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"As. des Généralistes de Court Saint Etienne - Ottignies Louvain la Neuve et Bousval","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-09","WAL"
"As .des Méd. Généralistes de Mont-St-Guibert, Chastre et Walhain","2020-04-09","WAL"
"HAKRO","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Cercle Médical Malonne-Floreffe","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"KHOBRA","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"As. des Médecins Généralistes du Centre-Ardennes","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-09","WAL"
"","2020-04-09","WAL"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"HAK West-Limburg","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"HAZOH","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","BRU"
"","2020-04-09","WAL"
"HAK Prometheus","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"HAK Kinema","2020-04-09","VLA"
"","2020-04-09","VLA"
"Rassemblement des Médecins Généralistes du namurois","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-09","WAL"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-09","WAL"
"Association des Généralistes du Tournaisis","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","BRU"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","WAL"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"Association des Généralistes du Tournaisis","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Cercle Médical Malonne-Floreffe","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"Cercle des médecins de Braine-le-Château, Tubize, Rebecq","2020-04-09","WAL"
"","2020-04-09","VLA"
"As. des Généralistes de la Haute Hesbaye namuroise","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"HAK Hoboken-Kiel-Valaar","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"HAK Kalmthout","2020-04-09","VLA"
"","2020-04-09","WAL"
"Cercle de Médecins Généralistes de Huy","2020-04-09","WAL"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"As. des Médecins Généralistes Famenne-Ardenne","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"HAK Noord-Limburg","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"HAK Oudenaarde","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"HAK Dijle en Netevallei","2020-04-09","VLA"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-09","WAL"
"","2020-04-09","WAL"
"Union des Médecins Généralistes Borains","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"As. des Généralistes de l'Est francophone de la Belgique","2020-04-09","WAL"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"Cercle de Saint-Nicolas 2nd cercle","2020-04-09","WAL"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-09","WAL"
"Association des Médecins Généralistes de Genappe","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"HAK Waasland","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"Union des Médecins Généralistes Borains","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"As. des Médecins Généralistes du Val de Dendre","2020-04-09","WAL"
"","2020-04-09","WAL"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"As. des Médecins Généralistes du Centre-Ardennes","2020-04-09","WAL"
"","2020-04-09","BRU"
"","2020-04-09","BRU"
"As .des Méd. Généralistes de Mont-St-Guibert, Chastre et Walhain","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-09","WAL"
"HAK Zennevallei","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"Cercle de Saint-Nicolas 2nd cercle","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"As. des Généralistes de Court Saint Etienne - Ottignies Louvain la Neuve et Bousval","2020-04-09","WAL"
"Société des Généralistes cominois","2020-04-09","WAL"
"Brusselse HAK","2020-04-09","BRU"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"VEHAMED","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"Association des Médecins Généralistes de Wavre","2020-04-09","WAL"
"","2020-04-09","VLA"
"Brusselse HAK","2020-04-09","BRU"
"","2020-04-09","WAL"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","WAL"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"HAK Hoppeland","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"","2020-04-09","BRU"
"","2020-04-09","VLA"
"","2020-04-09","VLA"
"As. des Médecins Généralistes du Val de Dendre","2020-04-09","WAL"
"","2020-04-09","WAL"
