"nr_num_cra_beds_available","d_completed","cd_regio"
"75","2020-04-09","VLA"
"139","2020-04-09","VLA"
"170","2020-04-09","VLA"
"65","2020-04-09","VLA"
"94","2020-04-09","VLA"
"26","2020-04-09","VLA"
"154","2020-04-09","VLA"
"109","2020-04-09","VLA"
"120","2020-04-09","VLA"
"63","2020-04-09","VLA"
"120","2020-04-09","VLA"
"71","2020-04-09","VLA"
"277","2020-04-09","VLA"
"65","2020-04-09","VLA"
"160","2020-04-09","VLA"
"139","2020-04-09","VLA"
"107","2020-04-09","VLA"
"186","2020-04-09","VLA"
"260","2020-04-09","VLA"
"60","2020-04-09","VLA"
"84","2020-04-09","VLA"
"120","2020-04-09","VLA"
"174","2020-04-09","VLA"
"450","2020-04-09","VLA"
"177","2020-04-09","VLA"
"93","2020-04-09","VLA"
"160","2020-04-09","VLA"
"80","2020-04-09","VLA"
"102","2020-04-09","VLA"
"80","2020-04-09","VLA"
"93","2020-04-09","VLA"
"95","2020-04-09","VLA"
"106","2020-04-09","VLA"
"180","2020-04-09","VLA"
"125","2020-04-09","VLA"
"64","2020-04-09","VLA"
"150","2020-04-09","BRU"
"94","2020-04-09","VLA"
"88","2020-04-09","VLA"
"43","2020-04-09","VLA"
"45","2020-04-09","VLA"
"63","2020-04-09","VLA"
"75","2020-04-09","VLA"
"69","2020-04-09","VLA"
"104","2020-04-09","VLA"
"127","2020-04-09","VLA"
"96","2020-04-09","VLA"
"180","2020-04-09","VLA"
"120","2020-04-09","VLA"
"216","2020-04-09","VLA"
"96","2020-04-09","VLA"
"90","2020-04-09","VLA"
"155","2020-04-09","VLA"
"126","2020-04-09","VLA"
"119","2020-04-09","VLA"
"149","2020-04-09","VLA"
"67","2020-04-09","VLA"
"76","2020-04-09","VLA"
"89","2020-04-09","VLA"
"115","2020-04-09","VLA"
"180","2020-04-09","VLA"
"164","2020-04-09","VLA"
"180","2020-04-09","VLA"
"79","2020-04-09","VLA"
"106","2020-04-09","VLA"
"126","2020-04-09","VLA"
"170","2020-04-09","VLA"
"120","2020-04-09","VLA"
"105","2020-04-09","VLA"
"118","2020-04-09","WAL"
"132","2020-04-09","VLA"
"54","2020-04-09","VLA"
"109","2020-04-09","VLA"
"88","2020-04-09","VLA"
"60","2020-04-09","VLA"
"141","2020-04-09","VLA"
"224","2020-04-09","VLA"
"155","2020-04-10","VLA"
"60","2020-04-10","VLA"
"87","2020-04-10","VLA"
"120","2020-04-10","VLA"
"60","2020-04-10","VLA"
"83","2020-04-10","VLA"
"98","2020-04-10","VLA"
"169","2020-04-10","VLA"
"125","2020-04-10","VLA"
"80","2020-04-10","VLA"
"88","2020-04-10","VLA"
"153","2020-04-10","VLA"
"158","2020-04-10","VLA"
"64","2020-04-10","VLA"
"26","2020-04-10","VLA"
"90","2020-04-10","VLA"
"54","2020-04-10","VLA"
"102","2020-04-10","VLA"
"90","2020-04-10","VLA"
"124","2020-04-10","VLA"
"105","2020-04-10","VLA"
"59","2020-04-10","VLA"
"149","2020-04-10","VLA"
"101","2020-04-10","VLA"
"90","2020-04-10","VLA"
"123","2020-04-10","VLA"
"100","2020-04-10","VLA"
"40","2020-04-10","VLA"
"120","2020-04-10","VLA"
"125","2020-04-10","VLA"
"139","2020-04-10","VLA"
"185","2020-04-10","VLA"
"63","2020-04-10","VLA"
"152","2020-04-10","VLA"
"98","2020-04-10","VLA"
"64","2020-04-10","VLA"
"99","2020-04-10","VLA"
"218","2020-04-10","VLA"
"96","2020-04-10","VLA"
"110","2020-04-10","VLA"
"77","2020-04-10","VLA"
"110","2020-04-10","VLA"
"126","2020-04-10","VLA"
"68","2020-04-10","VLA"
"91","2020-04-10","VLA"
"141","2020-04-10","VLA"
"75","2020-04-10","VLA"
"64","2020-04-10","VLA"
"126","2020-04-10","VLA"
"128","2020-04-10","VLA"
"60","2020-04-10","VLA"
"132","2020-04-10","VLA"
"60","2020-04-10","VLA"
"172","2020-04-10","VLA"
"47","2020-04-10","VLA"
"160","2020-04-10","VLA"
"80","2020-04-10","VLA"
"260","2020-04-10","VLA"
"186","2020-04-10","VLA"
"545","2020-04-10","VLA"
"100","2020-04-10","VLA"
"150","2020-04-10","VLA"
"122","2020-04-10","VLA"
"84","2020-04-10","VLA"
"118","2020-04-10","VLA"
"90","2020-04-10","VLA"
"180","2020-04-10","VLA"
"106","2020-04-10","VLA"
"131","2020-04-10","VLA"
"104","2020-04-10","VLA"
"142","2020-04-10","VLA"
"96","2020-04-10","VLA"
"100","2020-04-10","VLA"
"73","2020-04-10","VLA"
"92","2020-04-10","VLA"
"35","2020-04-10","VLA"
"80","2020-04-10","VLA"
"80","2020-04-10","VLA"
"80","2020-04-10","VLA"
"136","2020-04-10","VLA"
"45","2020-04-10","VLA"
"75","2020-04-10","VLA"
"115","2020-04-10","VLA"
"121","2020-04-10","VLA"
"180","2020-04-10","VLA"
"104","2020-04-10","VLA"
"110","2020-04-10","VLA"
"109","2020-04-10","VLA"
"124","2020-04-10","VLA"
"100","2020-04-10","VLA"
"76","2020-04-10","VLA"
"155","2020-04-10","VLA"
"113","2020-04-10","VLA"
"106","2020-04-10","VLA"
"65","2020-04-10","VLA"
"132","2020-04-10","VLA"
"75","2020-04-10","VLA"
"108","2020-04-10","VLA"
"64","2020-04-10","VLA"
"100","2020-04-10","VLA"
"139","2020-04-10","VLA"
"96","2020-04-10","VLA"
"160","2020-04-10","VLA"
"155","2020-04-10","VLA"
"121","2020-04-10","VLA"
"60","2020-04-10","VLA"
"180","2020-04-10","VLA"
"119","2020-04-10","VLA"
"206","2020-04-10","VLA"
"85","2020-04-10","VLA"
"100","2020-04-10","VLA"
"177","2020-04-10","VLA"
"127","2020-04-10","VLA"
"155","2020-04-10","VLA"
"60","2020-04-10","VLA"
"155","2020-04-10","VLA"
"41","2020-04-10","VLA"
"166","2020-04-10","VLA"
"75","2020-04-10","VLA"
"71","2020-04-10","VLA"
"180","2020-04-10","VLA"
"180","2020-04-10","VLA"
"63","2020-04-10","VLA"
"224","2020-04-10","VLA"
"236","2020-04-10","VLA"
"100","2020-04-10","VLA"
"121","2020-04-10","VLA"
"59","2020-04-10","BRU"
"102","2020-04-10","VLA"
"188","2020-04-10","VLA"
"30","2020-04-10","VLA"
"109","2020-04-10","VLA"
"120","2020-04-10","VLA"
"186","2020-04-10","VLA"
"56","2020-04-10","VLA"
"119","2020-04-10","VLA"
"160","2020-04-10","VLA"
"61","2020-04-10","VLA"
"143","2020-04-10","VLA"
"150","2020-04-10","VLA"
"68","2020-04-10","VLA"
"105","2020-04-10","VLA"
"120","2020-04-10","VLA"
"182","2020-04-10","VLA"
"156","2020-04-10","VLA"
"170","2020-04-10","VLA"
"58","2020-04-10","VLA"
"83","2020-04-10","VLA"
"83","2020-04-10","VLA"
"123","2020-04-10","VLA"
"138","2020-04-10","VLA"
"97","2020-04-10","VLA"
"107","2020-04-10","VLA"
"220","2020-04-10","VLA"
"104","2020-04-10","VLA"
"85","2020-04-10","VLA"
"25","2020-04-10","VLA"
"60","2020-04-10","VLA"
"84","2020-04-10","VLA"
"93","2020-04-10","VLA"
"53","2020-04-10","VLA"
"103","2020-04-10","VLA"
"140","2020-04-10","VLA"
"63","2020-04-10","VLA"
"58","2020-04-10","VLA"
"96","2020-04-10","VLA"
"92","2020-04-10","VLA"
"94","2020-04-10","VLA"
"102","2020-04-10","VLA"
"94","2020-04-10","VLA"
"120","2020-04-13","VLA"
"44","2020-04-13","VLA"
"75","2020-04-13","VLA"
"105","2020-04-13","VLA"
"94","2020-04-13","VLA"
"68","2020-04-13","VLA"
"62","2020-04-13","VLA"
"120","2020-04-13","VLA"
"166","2020-04-13","VLA"
"166","2020-04-13","VLA"
"139","2020-04-13","VLA"
"80","2020-04-14","VLA"
"210","2020-04-14","VLA"
"116","2020-04-14","VLA"
"119","2020-04-14","VLA"
"177","2020-04-14","VLA"
"142","2020-04-14","VLA"
"188","2020-04-14","VLA"
"83","2020-04-14","VLA"
"103","2020-04-14","VLA"
"126","2020-04-14","VLA"
"25","2020-04-14","VLA"
"71","2020-04-14","VLA"
"100","2020-04-14","VLA"
"98","2020-04-14","VLA"
"95","2020-04-14","VLA"
"73","2020-04-14","VLA"
"254","2020-04-14","VLA"
"164","2020-04-14","VLA"
"64","2020-04-14","VLA"
"132","2020-04-14","VLA"
"60","2020-04-14","VLA"
"100","2020-04-14","VLA"
"120","2020-04-14","VLA"
"135","2020-04-14","VLA"
"58","2020-04-14","VLA"
"120","2020-04-14","VLA"
"76","2020-04-14","VLA"
"112","2020-04-14","VLA"
"84","2020-04-14","VLA"
"155","2020-04-14","VLA"
"96","2020-04-14","VLA"
"100","2020-04-14","VLA"
"224","2020-04-14","VLA"
"63","2020-04-14","VLA"
"76","2020-04-14","VLA"
"120","2020-04-14","VLA"
"115","2020-04-14","VLA"
"126","2020-04-14","VLA"
"180","2020-04-14","VLA"
"109","2020-04-14","VLA"
"89","2020-04-14","VLA"
"117","2020-04-14","VLA"
"106","2020-04-14","VLA"
"90","2020-04-14","VLA"
"64","2020-04-14","VLA"
"140","2020-04-14","VLA"
"106","2020-04-14","VLA"
"186","2020-04-14","VLA"
"102","2020-04-14","VLA"
"60","2020-04-14","VLA"
"75","2020-04-14","VLA"
"65","2020-04-14","VLA"
"150","2020-04-14","VLA"
"26","2020-04-14","VLA"
"207","2020-04-14","VLA"
"121","2020-04-14","VLA"
"105","2020-04-14","VLA"
"105","2020-04-14","VLA"
"121","2020-04-14","VLA"
"93","2020-04-14","VLA"
"94","2020-04-14","VLA"
"121","2020-04-14","VLA"
"220","2020-04-14","VLA"
"80","2020-04-14","VLA"
"100","2020-04-14","VLA"
"131","2020-04-14","VLA"
"54","2020-04-14","VLA"
"100","2020-04-14","VLA"
"270","2020-04-14","VLA"
"87","2020-04-14","VLA"
"70","2020-04-14","VLA"
"119","2020-04-14","VLA"
"125","2020-04-14","VLA"
"35","2020-04-14","VLA"
"104","2020-04-14","VLA"
"47","2020-04-14","VLA"
"60","2020-04-14","VLA"
"61","2020-04-14","VLA"
"94","2020-04-14","VLA"
"75","2020-04-14","VLA"
"139","2020-04-14","VLA"
"84","2020-04-14","VLA"
"96","2020-04-14","VLA"
"155","2020-04-14","VLA"
"79","2020-04-14","VLA"
"185","2020-04-14","VLA"
"25","2020-04-14","VLA"
"90","2020-04-14","VLA"
"180","2020-04-14","VLA"
"160","2020-04-14","VLA"
"115","2020-04-14","VLA"
"186","2020-04-14","VLA"
"112","2020-04-14","VLA"
"328","2020-04-14","VLA"
"93","2020-04-14","VLA"
"102","2020-04-14","VLA"
"110","2020-04-14","VLA"
"39","2020-04-14","VLA"
"58","2020-04-14","VLA"
"155","2020-04-14","VLA"
"97","2020-04-14","VLA"
"155","2020-04-14","VLA"
"180","2020-04-14","VLA"
"205","2020-04-14","VLA"
"68","2020-04-14","VLA"
"85","2020-04-14","VLA"
"61","2020-04-14","VLA"
"120","2020-04-14","VLA"
"120","2020-04-14","VLA"
"99","2020-04-14","VLA"
"110","2020-04-14","VLA"
"126","2020-04-14","VLA"
"75","2020-04-14","VLA"
"68","2020-04-14","VLA"
"105","2020-04-14","VLA"
"156","2020-04-14","VLA"
"75","2020-04-14","VLA"
"118","2020-04-14","VLA"
"156","2020-04-14","VLA"
"98","2020-04-14","WAL"
"122","2020-04-14","VLA"
"80","2020-04-14","VLA"
"116","2020-04-14","VLA"
"80","2020-04-14","VLA"
"80","2020-04-14","VLA"
"109","2020-04-14","VLA"
"88","2020-04-14","VLA"
"101","2020-04-14","VLA"
"545","2020-04-14","VLA"
"113","2020-04-14","VLA"
"180","2020-04-14","VLA"
"100","2020-04-14","VLA"
"63","2020-04-14","VLA"
"124","2020-04-14","VLA"
"153","2020-04-14","VLA"
"60","2020-04-14","VLA"
"104","2020-04-14","VLA"
"158","2020-04-14","VLA"
"138","2020-04-14","VLA"
"216","2020-04-14","VLA"
"170","2020-04-14","VLA"
"96","2020-04-14","VLA"
"180","2020-04-14","VLA"
"186","2020-04-14","VLA"
"157","2020-04-14","VLA"
"123","2020-04-14","VLA"
"154","2020-04-14","VLA"
"111","2020-04-14","VLA"
"180","2020-04-14","VLA"
"88","2020-04-14","VLA"
"80","2020-04-14","VLA"
"277","2020-04-14","VLA"
"133","2020-04-14","VLA"
"94","2020-04-14","VLA"
"160","2020-04-14","VLA"
"59","2020-04-15","VLA"
"95","2020-04-15","VLA"
"90","2020-04-15","VLA"
"124","2020-04-15","VLA"
"154","2020-04-15","VLA"
"44","2020-04-15","VLA"
"120","2020-04-15","VLA"
"130","2020-04-15","VLA"
"104","2020-04-15","VLA"
"47","2020-04-15","VLA"
"120","2020-04-15","VLA"
"183","2020-04-15","VLA"
"160","2020-04-15","VLA"
"90","2020-04-15","VLA"
"65","2020-04-15","VLA"
"121","2020-04-15","VLA"
"105","2020-04-15","VLA"
"124","2020-04-15","VLA"
"193","2020-04-15","VLA"
"41","2020-04-15","VLA"
"180","2020-04-15","VLA"
"98","2020-04-15","VLA"
"105","2020-04-15","VLA"
"103","2020-04-15","VLA"
"186","2020-04-15","VLA"
"107","2020-04-15","VLA"
"180","2020-04-15","VLA"
"61","2020-04-15","VLA"
"177","2020-04-15","VLA"
"117","2020-04-15","VLA"
"124","2020-04-15","VLA"
"146","2020-04-15","VLA"
"106","2020-04-15","VLA"
"92","2020-04-15","VLA"
"186","2020-04-15","VLA"
"216","2020-04-15","VLA"
"236","2020-04-15","VLA"
"80","2020-04-15","VLA"
"64","2020-04-15","VLA"
"169","2020-04-15","VLA"
"25","2020-04-15","VLA"
"71","2020-04-15","VLA"
"105","2020-04-15","VLA"
"450","2020-04-15","VLA"
"68","2020-04-15","VLA"
"68","2020-04-15","VLA"
"123","2020-04-15","VLA"
"180","2020-04-15","VLA"
"180","2020-04-15","VLA"
"93","2020-04-15","VLA"
"60","2020-04-15","VLA"
"150","2020-04-15","BRU"
"176","2020-04-15","VLA"
"146","2020-04-15","VLA"
"112","2020-04-15","VLA"
"90","2020-04-15","VLA"
"54","2020-04-15","VLA"
"75","2020-04-15","VLA"
"119","2020-04-15","VLA"
"88","2020-04-15","VLA"
"128","2020-04-15","VLA"
"71","2020-04-15","VLA"
"97","2020-04-15","VLA"
"148","2020-04-15","VLA"
"90","2020-04-15","VLA"
"94","2020-04-15","VLA"
"146","2020-04-15","VLA"
"101","2020-04-15","VLA"
"90","2020-04-15","VLA"
"113","2020-04-15","VLA"
"80","2020-04-15","VLA"
"60","2020-04-15","VLA"
"83","2020-04-15","VLA"
"83","2020-04-15","VLA"
"35","2020-04-15","VLA"
"121","2020-04-15","VLA"
"95","2020-04-15","VLA"
"120","2020-04-15","VLA"
"185","2020-04-15","VLA"
"186","2020-04-15","VLA"
"174","2020-04-15","VLA"
"180","2020-04-15","VLA"
"42","2020-04-15","VLA"
"100","2020-04-15","VLA"
"80","2020-04-15","VLA"
"76","2020-04-15","VLA"
"92","2020-04-15","VLA"
"93","2020-04-15","VLA"
"121","2020-04-15","VLA"
"139","2020-04-15","VLA"
"147","2020-04-15","VLA"
"180","2020-04-15","VLA"
"140","2020-04-15","VLA"
"59","2020-04-15","VLA"
"124","2020-04-15","VLA"
"64","2020-04-15","VLA"
"143","2020-04-15","VLA"
"210","2020-04-15","VLA"
"277","2020-04-15","VLA"
"180","2020-04-15","VLA"
"65","2020-04-15","VLA"
"111","2020-04-15","VLA"
"105","2020-04-15","VLA"
"96","2020-04-15","VLA"
"89","2020-04-15","VLA"
"90","2020-04-15","VLA"
"105","2020-04-15","VLA"
"126","2020-04-15","VLA"
"155","2020-04-15","VLA"
"160","2020-04-15","VLA"
"83","2020-04-15","VLA"
"123","2020-04-15","VLA"
"73","2020-04-15","VLA"
"154","2020-04-15","VLA"
"120","2020-04-15","VLA"
"166","2020-04-15","VLA"
"94","2020-04-15","VLA"
"118","2020-04-15","VLA"
"98","2020-04-15","VLA"
"116","2020-04-15","VLA"
"126","2020-04-15","VLA"
"220","2020-04-15","VLA"
"65","2020-04-15","VLA"
"109","2020-04-15","VLA"
"58","2020-04-15","VLA"
"138","2020-04-15","VLA"
"218","2020-04-15","VLA"
"63","2020-04-15","VLA"
"107","2020-04-15","VLA"
"158","2020-04-15","VLA"
"142","2020-04-15","VLA"
"180","2020-04-15","VLA"
"80","2020-04-15","VLA"
"60","2020-04-15","VLA"
"252","2020-04-15","VLA"
"149","2020-04-15","VLA"
"96","2020-04-15","VLA"
"115","2020-04-15","VLA"
"141","2020-04-15","VLA"
"96","2020-04-15","VLA"
"100","2020-04-15","VLA"
"109","2020-04-15","VLA"
"93","2020-04-15","VLA"
"125","2020-04-15","VLA"
"80","2020-04-15","VLA"
"100","2020-04-15","VLA"
"96","2020-04-15","VLA"
"80","2020-04-15","VLA"
"153","2020-04-15","VLA"
"56","2020-04-15","VLA"
"110","2020-04-15","VLA"
"104","2020-04-15","VLA"
"46","2020-04-15","VLA"
"155","2020-04-15","VLA"
"101","2020-04-15","VLA"
"152","2020-04-15","VLA"
"205","2020-04-15","VLA"
"120","2020-04-15","VLA"
"45","2020-04-15","VLA"
"170","2020-04-15","VLA"
"155","2020-04-15","VLA"
"122","2020-04-15","VLA"
"54","2020-04-15","VLA"
"102","2020-04-15","VLA"
"102","2020-04-15","VLA"
"155","2020-04-15","VLA"
"545","2020-04-15","VLA"
"207","2020-04-15","VLA"
"54","2020-04-15","VLA"
"155","2020-04-15","VLA"
"90","2020-04-15","VLA"
"190","2020-04-15","VLA"
"100","2020-04-15","VLA"
"180","2020-04-15","VLA"
"126","2020-04-15","VLA"
"131","2020-04-15","VLA"
"130","2020-04-15","VLA"
"90","2020-04-15","VLA"
"90","2020-04-15","VLA"
"120","2020-04-15","VLA"
"77","2020-04-15","VLA"
"84","2020-04-15","VLA"
"30","2020-04-15","VLA"
"135","2020-04-15","VLA"
"60","2020-04-15","VLA"
"224","2020-04-15","VLA"
"164","2020-04-15","VLA"
"100","2020-04-15","VLA"
"84","2020-04-15","VLA"
"155","2020-04-15","VLA"
"139","2020-04-15","VLA"
"124","2020-04-15","VLA"
"106","2020-04-16","VLA"
"126","2020-04-16","VLA"
"95","2020-04-16","VLA"
"125","2020-04-16","VLA"
"101","2020-04-16","VLA"
"101","2020-04-16","VLA"
"100","2020-04-16","VLA"
"123","2020-04-16","VLA"
"177","2020-04-16","VLA"
"84","2020-04-16","VLA"
"120","2020-04-16","VLA"
"150","2020-04-16","VLA"
"106","2020-04-16","VLA"
"93","2020-04-16","VLA"
"210","2020-04-16","VLA"
"277","2020-04-16","VLA"
"121","2020-04-16","VLA"
"180","2020-04-16","VLA"
"80","2020-04-16","VLA"
"170","2020-04-16","VLA"
"186","2020-04-16","VLA"
"73","2020-04-16","VLA"
"100","2020-04-16","VLA"
"80","2020-04-16","VLA"
"63","2020-04-16","VLA"
"180","2020-04-16","VLA"
"83","2020-04-16","VLA"
"91","2020-04-16","VLA"
"130","2020-04-16","VLA"
"169","2020-04-16","VLA"
"160","2020-04-16","VLA"
"216","2020-04-16","VLA"
"110","2020-04-16","VLA"
"123","2020-04-16","VLA"
"81","2020-04-16","VLA"
"154","2020-04-16","VLA"
"105","2020-04-16","VLA"
"94","2020-04-16","VLA"
"174","2020-04-16","VLA"
"109","2020-04-16","VLA"
"65","2020-04-16","VLA"
"146","2020-04-16","VLA"
"59","2020-04-16","BRU"
"88","2020-04-16","VLA"
"131","2020-04-16","VLA"
"164","2020-04-16","VLA"
"112","2020-04-16","VLA"
"59","2020-04-16","VLA"
"102","2020-04-16","VLA"
"126","2020-04-16","VLA"
"155","2020-04-16","VLA"
"105","2020-04-16","VLA"
"277","2020-04-16","VLA"
"236","2020-04-16","VLA"
"93","2020-04-16","VLA"
"135","2020-04-16","VLA"
"155","2020-04-16","VLA"
"76","2020-04-16","VLA"
"120","2020-04-16","VLA"
"63","2020-04-16","VLA"
"45","2020-04-16","VLA"
"154","2020-04-16","VLA"
"180","2020-04-16","VLA"
"60","2020-04-16","VLA"
"120","2020-04-16","VLA"
"60","2020-04-16","VLA"
"61","2020-04-16","VLA"
"182","2020-04-16","VLA"
"155","2020-04-16","VLA"
"101","2020-04-16","VLA"
"180","2020-04-16","VLA"
"180","2020-04-16","VLA"
"112","2020-04-16","VLA"
"87","2020-04-16","VLA"
"92","2020-04-16","VLA"
"160","2020-04-16","VLA"
"106","2020-04-16","VLA"
"120","2020-04-16","VLA"
"124","2020-04-16","VLA"
"104","2020-04-16","VLA"
"86","2020-04-16","VLA"
"96","2020-04-16","VLA"
"147","2020-04-16","VLA"
"65","2020-04-16","VLA"
"42","2020-04-16","VLA"
"100","2020-04-16","VLA"
"58","2020-04-16","VLA"
"90","2020-04-16","VLA"
"53","2020-04-16","VLA"
"154","2020-04-16","VLA"
"26","2020-04-16","VLA"
"124","2020-04-16","VLA"
"124","2020-04-16","VLA"
"138","2020-04-16","VLA"
"54","2020-04-16","VLA"
"100","2020-04-16","VLA"
"101","2020-04-16","VLA"
"94","2020-04-16","VLA"
"120","2020-04-16","VLA"
"80","2020-04-16","VLA"
"139","2020-04-16","VLA"
"140","2020-04-16","VLA"
"41","2020-04-16","VLA"
"81","2020-04-16","VLA"
"120","2020-04-16","VLA"
"78","2020-04-16","VLA"
"98","2020-04-16","VLA"
"94","2020-04-16","VLA"
"56","2020-04-16","VLA"
"58","2020-04-16","VLA"
"120","2020-04-16","VLA"
"185","2020-04-16","VLA"
"183","2020-04-16","VLA"
"545","2020-04-16","VLA"
"61","2020-04-16","VLA"
"143","2020-04-16","VLA"
"156","2020-04-16","VLA"
"100","2020-04-16","VLA"
"99","2020-04-16","VLA"
"96","2020-04-16","VLA"
"100","2020-04-16","VLA"
"71","2020-04-16","VLA"
"126","2020-04-16","VLA"
"133","2020-04-16","VLA"
"120","2020-04-16","VLA"
"108","2020-04-16","VLA"
"254","2020-04-16","VLA"
"76","2020-04-16","VLA"
"60","2020-04-16","VLA"
"160","2020-04-16","VLA"
"140","2020-04-16","VLA"
"121","2020-04-16","VLA"
"119","2020-04-16","VLA"
"123","2020-04-16","VLA"
"80","2020-04-16","VLA"
"193","2020-04-16","VLA"
"90","2020-04-16","VLA"
"60","2020-04-16","VLA"
"60","2020-04-16","VLA"
"186","2020-04-16","VLA"
"105","2020-04-16","VLA"
"107","2020-04-16","VLA"
"115","2020-04-16","VLA"
"150","2020-04-16","VLA"
"64","2020-04-16","VLA"
"75","2020-04-16","VLA"
"100","2020-04-16","VLA"
"63","2020-04-16","VLA"
"100","2020-04-16","VLA"
"90","2020-04-16","VLA"
"133","2020-04-16","VLA"
"102","2020-04-16","VLA"
"25","2020-04-16","VLA"
"69","2020-04-16","VLA"
"135","2020-04-16","VLA"
"139","2020-04-16","VLA"
"220","2020-04-16","VLA"
"75","2020-04-16","VLA"
"120","2020-04-16","VLA"
"71","2020-04-16","VLA"
"100","2020-04-16","VLA"
"206","2020-04-16","VLA"
"71","2020-04-16","VLA"
"186","2020-04-16","VLA"
"64","2020-04-16","VLA"
"101","2020-04-16","VLA"
"116","2020-04-16","VLA"
"64","2020-04-16","VLA"
"60","2020-04-16","VLA"
"97","2020-04-16","VLA"
"60","2020-04-16","VLA"
"54","2020-04-16","VLA"
"68","2020-04-16","VLA"
"95","2020-04-16","VLA"
"126","2020-04-16","VLA"
"186","2020-04-16","VLA"
"110","2020-04-16","VLA"
"99","2020-04-16","VLA"
"155","2020-04-16","VLA"
"114","2020-04-16","VLA"
"80","2020-04-17","VLA"
"126","2020-04-17","VLA"
"68","2020-04-17","VLA"
"59","2020-04-17","VLA"
"126","2020-04-17","VLA"
"93","2020-04-17","VLA"
"100","2020-04-17","VLA"
"165","2020-04-17","VLA"
"126","2020-04-17","VLA"
"120","2020-04-17","VLA"
"80","2020-04-17","VLA"
"155","2020-04-17","VLA"
"154","2020-04-17","VLA"
"150","2020-04-17","VLA"
"54","2020-04-17","VLA"
"55","2020-04-17","VLA"
"105","2020-04-17","VLA"
"90","2020-04-17","VLA"
"85","2020-04-17","VLA"
"117","2020-04-17","VLA"
"80","2020-04-17","VLA"
"138","2020-04-17","VLA"
"120","2020-04-17","VLA"
"94","2020-04-17","VLA"
"132","2020-04-17","VLA"
"42","2020-04-17","VLA"
"54","2020-04-17","VLA"
"180","2020-04-17","VLA"
"207","2020-04-17","VLA"
"154","2020-04-17","VLA"
"101","2020-04-17","VLA"
"15","2020-04-17","WAL"
"81","2020-04-17","VLA"
"130","2020-04-17","VLA"
"63","2020-04-17","VLA"
"252","2020-04-17","VLA"
"160","2020-04-17","VLA"
"120","2020-04-17","VLA"
"121","2020-04-17","VLA"
"35","2020-04-17","VLA"
"174","2020-04-17","VLA"
"75","2020-04-17","VLA"
"150","2020-04-17","BRU"
