"cd_infection_screen","d_completed","cd_regio"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","BRU"
"2","2020-03-23","VLA"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","BRU"
"3","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","BRU"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","BRU"
"2","2020-03-23","VLA"
"2","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","WAL"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"3","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","BRU"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"3","2020-03-23","VLA"
"3","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","BRU"
"3","2020-03-23","VLA"
"3","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","BRU"
"2","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"2","2020-03-23","WAL"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"3","2020-03-23","VLA"
"2","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"2","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","WAL"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","BRU"
"1","2020-03-23","BRU"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"2","2020-03-23","VLA"
"1","2020-03-23","BRU"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","BRU"
"2","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"2","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","WAL"
"1","2020-03-23","WAL"
"3","2020-03-23","VLA"
"1","2020-03-23","WAL"
"2","2020-03-23","VLA"
"2","2020-03-23","VLA"
"3","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","BRU"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"2","2020-03-23","BRU"
"3","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"3","2020-03-23","VLA"
"1","2020-03-23","BRU"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","WAL"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"2","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","VLA"
"1","2020-03-23","WAL"
"2","2020-03-23","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"2","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","BRU"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","BRU"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","BRU"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","BRU"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"3","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","BRU"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","WAL"
"2","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","WAL"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","BRU"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","BRU"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","BRU"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","WAL"
"3","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","BRU"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","WAL"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"3","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","BRU"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"4","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","BRU"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"2","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","WAL"
"1","2020-03-24","BRU"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"3","2020-03-24","VLA"
"2","2020-03-24","WAL"
"2","2020-03-24","BRU"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","BRU"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","BRU"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"3","2020-03-24","VLA"
"3","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"2","2020-03-24","WAL"
"1","2020-03-24","WAL"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","BRU"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","VLA"
"2","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"2","2020-03-24","BRU"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
"1","2020-03-24","WAL"
"1","2020-03-24","WAL"
"1","2020-03-24","VLA"
"1","2020-03-24","VLA"
